CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location
50133087,RICOS NACHOS,Queens,91-81,111 STREET,11418,9178338104,Mexican,05/29/2024,Violations were cited in the following area(s).,04M,Live roaches in facility's food or non-food area.,Critical,13,A,05/29/2024,12/12/2025,Cycle Inspection / Initial Inspection,40.692811424307,-73.835166503972,409,29,012400,4195629,4093180130,QN54,POINT (-73.835166503972 40.692811424307)
50034742,BLUJEEN,Manhattan,2143,FREDERICK DOUGLASS BOULEVARD,,2122561073,American,06/22/2017,Violations were cited in the following area(s).,20F,Current letter grade sign not posted.,Not Critical,,,,12/12/2025,Administrative Miscellaneous / Initial Inspection,0,0,,,,,1,,
50084684,TACOCINA,Brooklyn,25,RIVER STREET,11249,6467836825,Tex-Mex,07/24/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,7,A,07/24/2025,12/12/2025,Cycle Inspection / Initial Inspection,40.715621775585,-73.967317793144,301,33,055100,3426634,3024140001,BK73,POINT (-73.967317793144 40.715621775585)
50154042,WINGSTOP,Manhattan,103,DYCKMAN STREET,10040,8057326137,Chicken,02/19/2025,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,25,,,12/12/2025,Pre-permit (Operational) / Initial Inspection,40.861822972248,-73.924878331856,112,10,029100,1064719,1022170051,MN01,POINT (-73.924878331856 40.861822972248)
50179073,CARNECIE DINER CAFE,Manhattan,1185,6 AVENUE,10036,9175027279,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.757578756559,-73.982125317652,105,04,012500,1083717,1009990029,MN17,POINT (-73.982125317652 40.757578756559)
50170984,ROMAINE EMPIRE INC FARMER'S FRIDGE,Queens,7,JFK INTL AIRPORT BOULEVARD,11430,3122290099,,01/01/1900,,,,Not Applicable,,,,12/12/2025,,40.648312826068,-73.788281497594,483,31,071600,4542179,4142600001,QN98,POINT (-73.788281497594 40.648312826068)
50135594,GOOD HOPE,Brooklyn,711,FLATBUSH AVENUE,11225,3472406221,Caribbean,08/07/2023,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,18,B,08/07/2023,12/12/2025,Pre-permit (Operational) / Re-inspection,40.655797060768,-73.959894017166,309,40,079601,3115791,3050480002,BK60,POINT (-73.959894017166 40.655797060768)
41547179,MTSKHETA CAFE,Brooklyn,2568,86 STREET,11214,7186761868,Russian,04/26/2022,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,12,A,04/26/2022,12/12/2025,Cycle Inspection / Initial Inspection,40.596933058142,-73.985596517301,311,43,030000,3185807,3068690039,BK29,POINT (-73.985596517301 40.596933058142)
50115887,TERIYAKI R US,Manhattan,150,WEST   49 STREET,10019,9293326663,Asian/Asian Fusion,02/08/2024,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,22,,,12/12/2025,Cycle Inspection / Initial Inspection,40.7598596835,-73.982334066518,105,04,012500,1022695,1010010058,MN17,POINT (-73.982334066518 40.7598596835)
41682200,PEKING TASTE,Staten Island,262,ARDEN AVENUE,10312,7189848600,Chinese,03/31/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,27,Z,03/31/2025,12/12/2025,Cycle Inspection / Re-inspection,40.553076253076,-74.191731725436,503,51,017010,5107725,5060250035,SI48,POINT (-74.191731725436 40.553076253076)
41645548,ZIOTOTO RESTAURANTE & BAR,Staten Island,86,PAGE AVENUE,10309,7183170373,Italian,03/27/2024,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,13,A,03/27/2024,12/12/2025,Cycle Inspection / Re-inspection,40.522058872316,-74.23500942815,503,51,022600,5158670,5075800007,SI11,POINT (-74.23500942815 40.522058872316)
50124063,KILOGRAM COFFEE,Manhattan,221,WEST   29 STREET,10001,6463212743,Coffee/Tea,10/22/2025,Violations were cited in the following area(s).,28-06,Contract with a pest management professional not in place. Record of extermination activities not kept on premises.,Not Critical,24,,,12/12/2025,Cycle Inspection / Initial Inspection,40.748206621526,-73.993734639319,105,03,009500,1090618,1007790027,MN17,POINT (-73.993734639319 40.748206621526)
50145191,MAYA'S CAFE MEXICAN CUISINE,Staten Island,1400,FOREST AVENUE,10302,3478673800,Mexican,01/16/2024,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,11,A,01/16/2024,12/12/2025,Pre-permit (Operational) / Initial Inspection,40.625130372391,-74.135680765453,501,50,020100,5011199,5003900009,SI07,POINT (-74.135680765453 40.625130372391)
41694378,POPEYES,Brooklyn,9216,CHURCH AVENUE,11236,7185660566,Chicken,04/21/2022,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,0,,,12/12/2025,Cycle Inspection / Initial Inspection,40.653842622565,-73.918294743162,317,42,088800,3103450,3047130042,BK96,POINT (-73.918294743162 40.653842622565)
50130959,EL KAMBUCHE DE LOLA 2,Queens,138-40,84 DRIVE,11435,3474458909,Spanish,11/01/2023,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,9,A,11/01/2023,12/12/2025,Cycle Inspection / Initial Inspection,40.709095313538,-73.818245508607,408,24,021400,4206515,4096490044,QN35,POINT (-73.818245508607 40.709095313538)
50127281,CASA TEVERE,Manhattan,1207,LEXINGTON AVENUE,10028,6467337038,Jewish/Kosher,11/19/2025,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,12,A,11/19/2025,12/12/2025,Cycle Inspection / Initial Inspection,40.776741689643,-73.957575081213,108,05,014000,1047584,1015100052,MN40,POINT (-73.957575081213 40.776741689643)
41305598,LUGO,Queens,1089,CYPRESS AVENUE,11385,7183665366,Latin American,12/28/2023,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,21,,,12/12/2025,Cycle Inspection / Initial Inspection,40.696427167581,-73.900113651049,405,34,055700,4086050,4035670003,QN20,POINT (-73.900113651049 40.696427167581)
50008140,CHOP'T,Manhattan,225,LIBERTY STREET,10280,6467620060,Salads,06/27/2023,Violations were cited in the following area(s).,06A,Personal cleanliness is inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn where required. Jewelry worn on hands or arms. Fingernail polish worn or fingernails not kept clean and trimmed.,Critical,13,A,06/27/2023,12/12/2025,Cycle Inspection / Initial Inspection,40.711530166285,-74.015672785414,101,01,031703,1000058,1000160125,MN25,POINT (-74.015672785414 40.711530166285)
41459414,NEW YUNG HONG,Bronx,271,WEST KINGSBRIDGE ROAD,10463,7185490030,Chinese,05/21/2024,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,20,,,12/12/2025,Cycle Inspection / Initial Inspection,40.872850411324,-73.905126780968,208,14,027300,2015865,2032590006,BX28,POINT (-73.905126780968 40.872850411324)
50012798,LOJA'S PIZZA,Bronx,190,EAST  167 STREET,10456,7182933333,Pizza,10/17/2024,Violations were cited in the following area(s).,04J,"Properly scaled and calibrated thermometer or thermocouple not provided or not readily accessible in food preparation and hot/cold holding areas to measure temperatures of TCS foods during cooking, cooling, reheating, and holding.",Critical,23,,,12/12/2025,Cycle Inspection / Initial Inspection,40.834265940866,-73.917053238188,204,16,018102,2002749,2024560166,BX14,POINT (-73.917053238188 40.834265940866)
41541676,SKY ICE,Brooklyn,63,5 AVENUE,11217,7182300910,Thai,12/15/2024,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,12/15/2024,12/12/2025,Cycle Inspection / Re-inspection,40.68076013118,-73.977498608043,306,39,012902,3018705,3009350009,BK37,POINT (-73.977498608043 40.68076013118)
40385885,HUNTER'S STEAK & ALE HOUSE,Brooklyn,9404,FOURTH AVENUE,11209,7182388899,Steakhouse,03/07/2023,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,28,,,12/12/2025,Cycle Inspection / Initial Inspection,40.616568737775,-74.030904594135,310,43,005400,3155496,3061140033,BK31,POINT (-74.030904594135 40.616568737775)
50072151,BAR CALICO,Manhattan,23,LEXINGTON AVENUE,10010,2124751920,Southwestern,03/07/2023,Violations were cited in the following area(s).,10H,"Single service article not provided.  Single service article reused or not protected from contamination when transported, stored, dispensed.  Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,12,A,03/07/2023,12/12/2025,Cycle Inspection / Initial Inspection,40.739691505171,-73.984591210857,106,02,006800,1018041,1008790023,MN21,POINT (-73.984591210857 40.739691505171)
50005142,EMPIRE STEAKHOUSE,Manhattan,237,WEST   54 STREET,10019,2125869700,Steakhouse,03/30/2022,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,5,,,12/12/2025,Cycle Inspection / Initial Inspection,40.764256886043,-73.982997126841,105,06,013700,1089437,1010260012,MN17,POINT (-73.982997126841 40.764256886043)
50114226,NEW APNA VIRSA RESTAURANT,Queens,118-05,101 AVENUE,11419,3474761148,Indian,08/26/2024,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,24,B,08/26/2024,12/12/2025,Cycle Inspection / Re-inspection,40.689754984724,-73.826703807504,409,29,012000,4199632,4094560028,QN54,POINT (-73.826703807504 40.689754984724)
50121519,MCMAHON'S PUBLIC HOUSE,Brooklyn,39,5 AVENUE,11217,7182304549,Irish,10/31/2025,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,34,,,12/12/2025,Cycle Inspection / Initial Inspection,40.681734394875,-73.97683847749,306,39,012902,3018478,3009310004,BK37,POINT (-73.97683847749 40.681734394875)
50137039,ENCEBOLLADO MACHALENO,Queens,69-08,FRESH POND ROAD,11385,3478588863,Latin American,02/18/2025,Violations were cited in the following area(s).,10H,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,2,A,02/18/2025,12/12/2025,Cycle Inspection / Re-inspection,40.703070793069,-73.895386188527,405,30,058300,4085250,4035360027,QN20,POINT (-73.895386188527 40.703070793069)
50170539,FINI PATIO BAR,Brooklyn,159,BRIDGE PARK DRIVE,11201,9296758965,Pizza,07/18/2025,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,28,N,,12/12/2025,Pre-permit (Operational) / Initial Inspection,40.694038808868,-74.000768106817,302,33,000700,3393008,3002457501,BK09,POINT (-74.000768106817 40.694038808868)
50159177,ELITE CAFE,Queens,72-28,MAIN STREET,11367,7182499827,Other,02/25/2025,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A,02/25/2025,12/12/2025,Pre-permit (Operational) / Initial Inspection,40.725802213125,-73.821396338883,408,24,077902,4143395,4066210010,QN37,POINT (-73.821396338883 40.725802213125)
50140624,TASTE OF CANTON,Queens,61-42,SPRINGFIELD BOULEVARD,11364,7184895038,Chinese,09/24/2025,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,110,,,12/12/2025,Cycle Inspection / Initial Inspection,40.748780209353,-73.756561610726,411,23,136700,4162213,4076100026,QN42,POINT (-73.756561610726 40.748780209353)
50129507,LUANA RESTAURANT,Queens,245-13,FRANCIS LEWIS BOULEVARD,11422,5163564979,Spanish,05/31/2024,Violations were cited in the following area(s).,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,80,,,12/12/2025,Cycle Inspection / Initial Inspection,40.66478303467,-73.734903142488,413,31,065400,4289377,4136140045,QN05,POINT (-73.734903142488 40.66478303467)
50120082,CABANA JORGE,Queens,688,SENECA AVENUE,11385,7184563900,Latin American,06/05/2024,Violations were cited in the following area(s).,06F,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,47,,,12/12/2025,Cycle Inspection / Initial Inspection,40.703002043065,-73.908041941512,405,34,054900,4440648,4034530035,QN20,POINT (-73.908041941512 40.703002043065)
41583557,MILLE-FEUILLE BAKERY CAFE,Manhattan,552,LAGUARDIA PLACE,10012,2125334698,Bakery Products/Desserts,10/19/2023,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12,A,10/19/2023,12/12/2025,Cycle Inspection / Initial Inspection,40.728883644234,-73.998257322389,102,02,006500,1008650,1005377501,MN23,POINT (-73.998257322389 40.728883644234)
41013755,RUMOURS,Manhattan,933,8 AVENUE,10019,2127572373,American,11/13/2025,Violations were cited in the following area(s).,04L,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,20,,,12/12/2025,Cycle Inspection / Initial Inspection,40.765566240453,-73.983722405932,104,06,013900,1025435,1010460030,MN15,POINT (-73.983722405932 40.765566240453)
50040894,DUNKIN,Bronx,1888,EASTCHESTER ROAD,10461,6468724159,Donuts,06/16/2022,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,06/16/2022,12/12/2025,Cycle Inspection / Initial Inspection,40.851564239385,-73.844046933373,211,13,029600,2046946,2042090015,BX49,POINT (-73.844046933373 40.851564239385)
41105300,"DUNKIN', BASKIN ROBBINS",Brooklyn,1710,EASTERN PARKWAY,11233,6463548755,American,03/24/2023,Violations were cited in the following area(s).,19-10,Failure to display required signage about plastic straw availability.,Not Critical,,,,12/12/2025,Administrative Miscellaneous / Initial Inspection,40.672820699701,-73.911796850651,316,41,036300,3039258,3014600073,BK79,POINT (-73.911796850651 40.672820699701)
41629811,STRIP HOUSE,Manhattan,13,EAST   12 STREET,10003,2123280000,Steakhouse,07/26/2022,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,07/26/2022,12/12/2025,Cycle Inspection / Re-inspection,40.734334591832,-73.993772031951,102,02,006100,1009388,1005700039,MN23,POINT (-73.993772031951 40.734334591832)
50038180,LEVANTINE,Brooklyn,361,GRAHAM AVENUE,11211,7185995600,Mediterranean,11/19/2024,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,25,,,12/12/2025,Cycle Inspection / Initial Inspection,40.715387950229,-73.944537838532,301,34,049700,3068607,3027540029,BK90,POINT (-73.944537838532 40.715387950229)
50076145,MR. DRE KITCHEN BAR,Queens,122-07,15 AVENUE,11356,3475060976,Latin American,02/01/2024,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,17,,,12/12/2025,Cycle Inspection / Initial Inspection,40.784221257944,-73.845628027533,407,19,092900,4437974,4040850049,QN23,POINT (-73.845628027533 40.784221257944)
50070439,PAPA JOHN'S PIZZA,Bronx,868,EAST TREMONT AVENUE,10460,7187927272,Pizza,01/17/2023,Violations were cited in the following area(s).,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,Critical,22,,,12/12/2025,Cycle Inspection / Re-inspection,40.842948553498,-73.886173139077,206,17,036502,2010157,2029600066,BX17,POINT (-73.886173139077 40.842948553498)
50106994,JU-GO JUICE BAR,Queens,41-54,52 STREET,11377,3474890277,"Juice, Smoothies, Fruit Salads",10/30/2023,Violations were cited in the following area(s).,10G,"Dishwashing and ware washing: Cleaning and sanitizing of tableware, including dishes, utensils, and equipment deficient.",Not Critical,32,,,12/12/2025,Cycle Inspection / Initial Inspection,40.745562934136,-73.912205424363,402,26,025302,4030753,4013140050,QN31,POINT (-73.912205424363 40.745562934136)
50146461,KUNG FU TEA,Manhattan,27,WAVERLY PLACE,10003,9176757657,Chinese,03/12/2024,Violations were cited in the following area(s).,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,10,A,03/12/2024,12/12/2025,Pre-permit (Operational) / Initial Inspection,40.730456300501,-73.995031627488,102,02,005900,1008832,1005480001,MN23,POINT (-73.995031627488 40.730456300501)
41390570,18 BAKERY,Brooklyn,6820,18 AVENUE,11204,7182595399,Bakery Products/Desserts,11/07/2022,Establishment re-opened by DOHMH.,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,14,,,12/12/2025,Cycle Inspection / Reopening Inspection,40.61722589518,-73.99211168663,311,43,026000,3134981,3055760147,BK28,POINT (-73.99211168663 40.61722589518)
